episode,global_step,episodes_completed,reward,loss,epsilon,steps,slices,current_max_slices,attempts,rejected_slices,covered,hard_total,crop_new_detection_gain,crop_new_detection_utility,crop_tp_gain,crop_fp_gain,crop_outcome_reward,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
147,1969,147,178.097717,0.262926,0.875297,1,1,1,1,0,53,322,40,20.845434,36,6,109.422717,,,,,,,,
148,1976,148,0.768667,0.351743,0.874853,2,1,1,1,0,1,5,1,0.382286,0,1,-1.308857,,,,,,,,
149,1983,149,15.350548,0.305353,0.87441,22,1,1,4,3,4,12,11,4.698278,9,11,10.449139,,,,,,,,
150,2009,150,-0.151236,0.329992,0.872763,8,1,1,2,1,0,0,1,0.497528,1,1,0.548764,,,,,,,,
151,2022,151,-0.652914,0.323957,0.87194,18,1,1,4,3,0,4,3,1.294172,2,1,1.547086,,,,,,,,
152,2030,152,0.526433,0.316851,0.871433,10,1,1,2,1,2,32,1,0.715273,0,1,-2.342363,,,,,,,,
153,2048,153,-7.025945,0.301791,0.870293,28,0,1,4,4,0,0,2,1.14811,1,3,-4.525945,,,,,,,,
154,2067,154,0.734401,0.284004,0.86909,24,1,1,4,3,0,3,2,1.068801,2,0,2.934401,,,,,,,,
155,2092,155,-11.750513,0.292054,0.867507,26,1,1,4,3,0,11,5,2.328052,0,7,-10.535974,,,,,,,,
156,2103,156,78.122101,0.292634,0.86681,16,1,1,3,2,10,54,29,13.825173,23,7,64.212587,,,,,,,,
157,2123,157,-7.8,0.343247,0.865543,17,0,1,4,4,0,9,0,0.0,0,0,-4.8,,,,,,,,
158,2141,158,4.694445,0.326829,0.864403,11,1,1,2,1,2,18,5,2.573811,2,3,1.586905,,,,,,,,
159,2150,159,3.638637,0.311495,0.863833,8,1,1,2,1,1,4,2,0.725113,1,1,1.862557,,,,,,,,
160,2153,160,67.860843,0.30469,0.863643,9,1,1,2,1,18,72,16,8.371685,14,2,43.185843,,,,,,,,
161,2189,161,6.644017,0.205754,0.861363,3,1,1,1,0,2,18,1,0.683631,1,0,3.341816,,,,,,,,
162,2197,162,-7.8,0.297165,0.860857,24,0,1,4,4,0,0,0,0.0,0,0,-4.8,,,,,,,,
