episode,global_step,episodes_completed,reward,loss,epsilon,steps,slices,current_max_slices,attempts,rejected_slices,covered,hard_total,crop_new_detection_gain,crop_new_detection_utility,crop_tp_gain,crop_fp_gain,crop_outcome_reward,val_recall,val_slices,val_score,val_mAP50,val_small_recall,val_fp_per_image,val_crops,val_benchmark_score
18215,515702,18215,-13.75956,0.022737,0.05,36,0,6,6,6,0,24,0,0.0,0,0,-2.4,,,,,,,,
18216,515712,18216,11.282745,0.023461,0.05,36,1,6,6,5,4,13,2,1.042098,2,1,0.221049,,,,,,,,
18217,515737,18217,-5.717169,0.023587,0.05,22,4,6,6,2,1,2,24,13.439862,22,3,68.219931,,,,,,,,
18218,515815,18218,-19.434156,0.023344,0.05,21,4,6,6,2,0,14,28,18.756692,1,27,-29.321654,,,,,,,,
18219,515884,18219,-25.40615,0.01952,0.05,42,0,6,6,6,0,5,0,0.0,0,0,0.0,,,,,,,,
18220,515914,18220,-19.536053,0.02228,0.05,36,0,6,6,6,0,10,2,0.71619,2,1,4.858095,,,,,,,,
18221,515925,18221,34.347968,0.019362,0.05,25,1,6,6,5,7,27,11,4.812708,1,10,-11.993646,,,,,,,,
18222,515928,18222,-11.149063,0.026597,0.05,22,1,6,6,5,0,0,2,1.213281,1,1,-2.69336,,,,,,,,
18223,515933,18223,8.950722,0.022114,0.05,41,1,6,6,5,6,54,11,5.599362,9,3,25.299681,,,,,,,,
18224,515935,18224,-3.369066,0.021161,0.05,34,1,6,6,5,0,10,3,1.232958,0,3,-6.283521,,,,,,,,
18225,516001,18225,59.356263,0.022338,0.05,25,2,6,6,4,14,17,13,5.998737,1,13,-14.700631,,,,,,,,
18226,516025,18226,39.885168,0.02635,0.05,18,0,6,6,6,0,20,0,0.0,0,0,-7.2,,,,,,,,
18227,516032,18227,-9.233603,0.02248,0.05,20,0,6,6,6,0,36,1,0.349414,0,1,-6.125293,,,,,,,,
18228,516082,18228,-24.333965,0.024676,0.05,36,1,6,6,5,0,1,5,3.842317,4,1,12.421159,,,,,,,,
18229,516091,18229,19.550069,0.022401,0.05,30,2,6,6,4,6,16,7,4.623507,0,7,-11.788246,,,,,,,,
18230,516116,18230,-0.061457,0.022361,0.05,26,2,6,6,4,2,11,20,10.070895,3,17,-12.664552,,,,,,,,
18231,516131,18231,-16.13495,0.02388,0.05,30,1,6,6,5,0,0,4,1.956473,0,5,-8.921764,,,,,,,,
18232,516183,18232,110.951449,0.018728,0.05,23,3,6,6,3,26,34,13,6.788784,0,13,-18.505608,,,,,,,,
18233,516184,18233,65.259674,0.027899,0.05,16,2,6,6,4,10,22,10,4.565679,2,8,-4.917161,,,,,,,,
18234,516203,18234,110.858116,0.023261,0.05,7,3,6,6,3,23,28,22,10.496033,4,18,-12.151983,,,,,,,,
18235,516230,18235,32.925381,0.025236,0.05,33,2,6,6,4,10,11,13,6.836176,1,13,-16.681912,,,,,,,,
18236,516258,18236,134.466247,0.021686,0.05,11,6,6,6,0,28,31,40,21.069498,17,23,27.034749,,,,,,,,
18237,516268,18237,17.871806,0.023621,0.05,24,3,6,6,3,6,12,24,12.17606,3,21,-16.41197,,,,,,,,
18238,516277,18238,-9.321067,0.019935,0.05,22,0,6,6,6,0,3,2,0.732709,0,2,-7.433645,,,,,,,,
18239,516311,18239,136.321991,0.020674,0.05,8,5,6,6,1,29,41,23,12.820662,3,21,-16.089669,,,,,,,,
18240,516318,18240,-17.031951,0.020224,0.05,40,1,6,6,5,0,0,2,1.447025,0,2,-5.876488,,,,,,,,
18241,516349,18241,39.838127,0.022617,0.05,26,0,6,6,6,0,15,1,0.358432,0,1,-7.320784,,,,,,,,
18242,516362,18242,109.301403,0.023582,0.05,28,3,6,6,3,24,28,28,13.568823,8,20,-0.415588,,,,,,,,
18243,516427,18243,87.521061,0.0285,0.05,14,3,6,6,3,17,41,21,11.31654,7,14,4.45827,,,,,,,,
18244,516464,18244,4.746421,0.019084,0.05,27,5,6,6,1,4,14,23,12.49579,1,22,-23.752105,,,,,,,,
18245,516497,18245,-12.102699,0.022799,0.05,31,2,6,6,4,2,3,15,7.988244,1,14,-14.005878,,,,,,,,
18246,516538,18246,76.917805,0.029131,0.05,11,3,6,6,3,15,29,27,15.50105,0,28,-34.249475,,,,,,,,
18247,516542,18247,31.26472,0.025117,0.05,14,0,6,6,6,0,7,0,0.0,0,0,-7.2,,,,,,,,
18248,516550,18248,19.186642,0.02146,0.05,20,0,6,6,6,0,21,1,0.343516,0,1,-7.328242,,,,,,,,
18249,516575,18249,-19.760036,0.020954,0.05,40,0,6,6,6,0,0,0,0.0,0,0,-2.4,,,,,,,,
18250,516594,18250,-12.28864,0.021872,0.05,21,0,6,6,6,0,0,2,1.06697,0,3,-6.366515,,,,,,,,
18251,516601,18251,61.528842,0.025224,0.05,36,1,6,6,5,0,60,4,1.664132,0,4,-7.567934,,,,,,,,
18252,516668,18252,-0.319557,0.022048,0.05,25,0,6,6,6,0,20,0,0.0,0,0,-7.2,,,,,,,,
18253,516695,18253,-10.954043,0.01884,0.05,24,1,6,6,5,0,2,1,0.832656,0,1,-5.883672,,,,,,,,
18254,516724,18254,-19.791874,0.022844,0.05,38,0,6,6,6,0,10,0,0.0,0,0,-2.4,,,,,,,,
18255,516771,18255,-11.671663,0.023801,0.05,40,1,6,6,5,0,3,2,0.836554,0,2,-4.981723,,,,,,,,
18256,516808,18256,-15.934005,0.022135,0.05,39,0,6,6,6,0,25,0,0.0,0,0,-3.6,,,,,,,,
18257,516837,18257,-13.510604,0.024266,0.05,35,0,6,6,6,0,1,0,0.0,0,0,-4.8,,,,,,,,
18258,516841,18258,-0.807235,0.027401,0.05,15,4,6,6,2,2,7,31,19.808377,20,15,47.404188,,,,,,,,
18259,516858,18259,-8.986487,0.021277,0.05,20,0,6,6,6,0,0,0,0.0,0,0,-6.0,,,,,,,,
18260,516861,18260,-21.019695,0.024436,0.05,32,1,6,6,5,0,1,7,3.316387,5,2,13.658194,,,,,,,,
18261,516897,18261,58.257677,0.022529,0.05,25,2,6,6,4,13,16,9,4.736036,5,4,7.768018,,,,,,,,
18262,516942,18262,-7.337283,0.018946,0.05,25,0,6,6,6,0,1,1,0.539783,0,1,-7.230109,,,,,,,,
18263,516955,18263,-15.038962,0.021176,0.05,33,0,6,6,6,0,0,0,0.0,0,0,-4.8,,,,,,,,
18264,516960,18264,-0.224836,0.026329,0.05,31,0,6,6,6,0,11,0,0.0,0,0,-3.6,,,,,,,,
18265,517038,18265,177.490944,0.027982,0.05,6,2,6,6,4,2,59,8,3.8173,7,2,17.50865,,,,,,,,
18266,517094,18266,2.564956,0.021094,0.05,34,0,6,6,6,0,11,0,0.0,0,0,-4.8,,,,,,,,
18267,517113,18267,73.198198,0.018837,0.05,17,4,6,6,2,17,24,22,11.913026,0,23,-29.743487,,,,,,,,
18268,517135,18268,-7.320433,0.022561,0.05,35,0,6,6,6,0,0,1,0.349823,0,1,-7.325088,,,,,,,,
18269,517138,18269,8.860495,0.023562,0.05,34,0,6,6,6,0,26,3,1.085781,0,3,-8.757109,,,,,,,,
18270,517155,18270,0.383389,0.022334,0.05,24,2,6,6,4,2,11,9,5.647837,4,5,0.723919,,,,,,,,
18271,517159,18271,29.929092,0.018759,0.05,29,2,6,6,4,9,14,24,13.953781,5,20,-9.22311,,,,,,,,
18272,517180,18272,-9.402713,0.025006,0.05,32,0,6,6,6,0,0,2,1.164566,0,2,-7.217717,,,,,,,,
18273,517204,18273,-14.829484,0.022912,0.05,30,2,6,6,4,1,1,10,6.592763,0,10,-12.903619,,,,,,,,
18274,517288,18274,75.507697,0.020887,0.05,30,1,6,6,5,18,33,10,6.782118,8,2,21.991059,,,,,,,,
18275,517297,18275,-2.062116,0.020942,0.05,25,0,6,6,6,0,1,1,0.444293,0,2,-8.777853,,,,,,,,
18276,517333,18276,-13.544988,0.023886,0.05,31,0,6,6,6,0,6,1,0.42308,0,1,-4.88846,,,,,,,,
18277,517387,18277,-6.952384,0.024937,0.05,27,0,6,6,6,0,0,0,0.0,0,0,-7.2,,,,,,,,
18278,517402,18278,-9.487176,0.023772,0.05,34,2,6,6,4,2,39,10,6.510689,3,7,1.755344,,,,,,,,
18279,517405,18279,-20.733263,0.022212,0.05,34,1,6,6,5,0,0,3,1.927537,0,3,-4.736232,,,,,,,,
18280,517444,18280,28.700758,0.023122,0.05,15,3,6,6,3,6,20,18,11.646693,3,19,-16.076653,,,,,,,,
18281,517600,18281,26.26569,0.020987,0.05,40,0,6,6,6,0,29,0,0.0,0,0,-3.6,,,,,,,,
18282,517619,18282,-15.264224,0.025199,0.05,29,0,6,6,6,0,1,2,0.888678,0,2,-4.955661,,,,,,,,
18283,517628,18283,71.10865,0.018797,0.05,28,1,6,6,5,17,18,15,7.991226,8,7,19.295613,,,,,,,,
18284,517638,18284,68.898189,0.023878,0.05,34,0,6,6,6,0,17,0,0.0,0,0,-6.0,,,,,,,,
18285,517640,18285,-9.524278,0.019164,0.05,22,0,6,6,6,0,0,2,0.850933,0,2,-6.174533,,,,,,,,
18286,517657,18286,2.115879,0.021885,0.05,34,1,6,6,5,2,10,3,1.550922,2,1,1.675461,,,,,,,,
18287,517662,18287,-30.712588,0.018741,0.05,39,0,6,6,6,0,14,0,0.0,0,0,-2.4,,,,,,,,
18288,517743,18288,-8.949266,0.026985,0.05,38,0,6,6,6,0,0,0,0.0,0,1,-8.7,,,,,,,,
18289,517757,18289,-0.895139,0.023722,0.05,22,0,6,6,6,0,1,2,1.345952,2,2,-1.127024,,,,,,,,
18290,517762,18290,-19.920414,0.024543,0.05,39,0,6,6,6,0,0,2,0.657071,1,1,0.628535,,,,,,,,
18291,517783,18291,-23.339298,0.025579,0.05,39,0,6,6,6,0,0,0,0.0,0,0,-2.4,,,,,,,,
18292,517793,18292,-7.298024,0.022845,0.05,31,0,6,6,6,0,1,0,0.0,0,0,-7.2,,,,,,,,
18293,517797,18293,51.276434,0.022073,0.05,29,1,6,6,5,10,31,11,5.303516,6,5,11.951758,,,,,,,,
18294,517803,18294,-14.571182,0.022589,0.05,26,2,6,6,4,0,0,4,2.484924,0,5,-7.457538,,,,,,,,
18295,517828,18295,71.111122,0.022156,0.05,24,3,6,6,3,17,32,17,8.985824,9,8,19.492912,,,,,,,,
18296,517870,18296,214.130477,0.021114,0.05,13,1,6,6,5,13,110,6,2.604476,5,1,10.002238,,,,,,,,
18297,517932,18297,355.396374,0.021606,0.05,19,4,6,6,2,77,322,50,29.582497,0,50,-60.208751,,,,,,,,
18298,517935,18298,68.38974,0.020233,0.05,12,2,6,6,4,10,29,12,6.084957,9,3,21.942479,,,,,,,,
18299,517952,18299,-6.977638,0.018267,0.05,22,0,6,6,6,0,0,0,0.0,0,0,-7.2,,,,,,,,
18300,517992,18300,80.817268,0.024512,0.05,22,2,6,6,4,15,71,19,10.15026,0,19,-27.02487,,,,,,,,
18301,518074,18301,-25.19887,0.023575,0.05,42,0,6,6,6,0,49,0,0.0,0,0,0.0,,,,,,,,
